GEO.id,GEO.id2,GEO.display-label,GOVTYPE.id,GOVTYPE.display-label,FINITEM.id,FINITEM.display-label,YEAR.id,AMOUNT,AMOUNT_CV
0400000US26,26,Michigan,3,Local,141,"Insurance trust revenue, unemployment compensation",2015,N,N
0400000US26,26,Michigan,3,Local,142,"Insurance trust revenue, employee retirement",2015,1569210,22.67
0400000US26,26,Michigan,3,Local,143,"Insurance trust revenue, workers'compensation",2015,N,N
0400000US26,26,Michigan,3,Local,149,"Insurance trust revenue, other insurance trust revenue",2015,N,N
0400000US26,26,Michigan,3,Local,2,Total expenditure,2015,46825946,1.08
0400000US26,26,Michigan,3,Local,21,Total expenditure by character and object:,2015,X,X
0400000US26,26,Michigan,3,Local,211,Intergovernmental expenditure,2015,261416,0.06
0400000US26,26,Michigan,3,Local,212,"Direct expenditure, total",2015,46564530,1.08
0400000US26,26,Michigan,3,Local,2121,Direct expenditure from current operations,2015,38833254,0.83
0400000US26,26,Michigan,3,Local,2122,"Direct expenditure from capital outlay, total",2015,4134249,1.52
0400000US26,26,Michigan,3,Local,21221,"Direct expenditure from capital outlay, construction",2015,2860279,1.98
0400000US26,26,Michigan,3,Local,21222,Direct expenditure from capital outlay excluding construction,2015,1273970,2.11
0400000US26,26,Michigan,3,Local,2123,Direct expenditure from assistance and subsidies,2015,1333,0
0400000US26,26,Michigan,3,Local,2124,Direct expenditure from interest on debt,2015,1746647,1.31
0400000US26,26,Michigan,3,Local,2125,Direct expenditure from insurance benefits and repayments,2015,1849047,20.72
0400000US26,26,Michigan,3,Local,2126,Direct expenditure exhibit: Salaries and wages,2015,15258178,0.77
0400000US26,26,Michigan,3,Local,22,Direct expenditure by function:,2015,46564530,1.08
0400000US26,26,Michigan,3,Local,221,"Direct general expenditure, total",2015,41346104,0.79
0400000US26,26,Michigan,3,Local,2211,"Direct general expenditure, capital outlay",2015,3487396,1.73
0400000US26,26,Michigan,3,Local,2212,Direct general expenditure excluding capital outlay,2015,37858708,0.85
0400000US26,26,Michigan,3,Local,2213,Direct general expenditure from education services:,2015,X,X
0400000US26,26,Michigan,3,Local,22131,"Direct general expenditure from education, total",2015,18338278,0
0400000US26,26,Michigan,3,Local,221311,"Direct general expenditure from education, capital outlay",2015,1122417,0
0400000US26,26,Michigan,3,Local,22132,"Direct general expenditure from education, higher education, total",2015,1630744,0
0400000US26,26,Michigan,3,Local,221321,"Direct general expenditure from education, higher education, capital outlay",2015,154941,0
0400000US26,26,Michigan,3,Local,22133,"Direct general expenditure from education, elementary & secondary, total",2015,16707534,0
0400000US26,26,Michigan,3,Local,221331,"Direct general expenditure from education, elementary & secondary, capital outlay",2015,967476,0
0400000US26,26,Michigan,3,Local,22134,"Direct general expenditure from education, other education",2015,X,X
0400000US26,26,Michigan,3,Local,22135,"Direct general expenditure from education, libraries",2015,325971,6.54
0400000US26,26,Michigan,3,Local,2214,Direct general expenditure from social services and income maintenance:,2015,X,X
0400000US26,26,Michigan,3,Local,22141,"Direct general expenditure from social services and income maintenance, public welfare, total",2015,1071923,4.78
0400000US26,26,Michigan,3,Local,221411,"Direct general expenditure from social services and income maintenance, public welfare, cash assistance payments",2015,1333,0
0400000US26,26,Michigan,3,Local,221412,"Direct general expenditure from social services and income maintenance, public welfare, vendor payments",2015,412554,0
0400000US26,26,Michigan,3,Local,221419,"Direct general expenditure from social services and income maintenance, public welfare, other public welfare",2015,658036,7.78
0400000US26,26,Michigan,3,Local,22142,"Direct general expenditure from social services and income maintenance, hospitals, total",2015,907947,4.4
0400000US26,26,Michigan,3,Local,221421,"Direct general expenditure from social services and income maintenance, hospitals, capital outlay",2015,37283,11.36
0400000US26,26,Michigan,3,Local,22143,"Direct general expenditure from social services and income maintenance, health",2015,2977341,8.62
0400000US26,26,Michigan,3,Local,22144,"Direct general expenditure from social services and income maintenance, employment security administration",2015,N,N
0400000US26,26,Michigan,3,Local,22145,"Direct general expenditure from social services and income maintenance, veterans' services",2015,X,X
0400000US26,26,Michigan,3,Local,2215,"Direct general expenditure from transportation, total",2015,X,X
0400000US26,26,Michigan,3,Local,22151,"Direct general expenditure from transportation, highways, total",2015,2435812,5.59
0400000US26,26,Michigan,3,Local,221511,"Direct general expenditure from transportation, highways, capital outlay",2015,701147,5.16
0400000US26,26,Michigan,3,Local,22152,"Direct general expenditure from transportation, air transportation (airports)",2015,466880,2.09
0400000US26,26,Michigan,3,Local,22153,"Direct general expenditure from transportation, parking facilities",2015,56606,0.66
0400000US26,26,Michigan,3,Local,22154,"Direct general expenditure from transportation, sea and inland port facilities",2015,6027,34.06
0400000US26,26,Michigan,3,Local,2216,"Direct general expenditure from public safety, total",2015,X,X
0400000US26,26,Michigan,3,Local,22161,"Direct general expenditure from public safety, police protection",2015,2020047,1.96
0400000US26,26,Michigan,3,Local,22162,"Direct general expenditure from public safety, fire protection",2015,935861,2.55
0400000US26,26,Michigan,3,Local,22163,"Direct general expenditure from public safety, correction, total",2015,637984,3.74
0400000US26,26,Michigan,3,Local,221631,"Direct general expenditure from public safety, correction, capital outlay",2015,31889,45.31
0400000US26,26,Michigan,3,Local,22164,"Direct general expenditure from public safety, protective inspection and regulation",2015,141666,3.13
0400000US26,26,Michigan,3,Local,2217,"Direct general expenditure from enviroment and housing, total",2015,X,X
0400000US26,26,Michigan,3,Local,22171,"Direct general expenditure from enviroment and housing, natural resources, total",2015,115868,5.84
0400000US26,26,Michigan,3,Local,221711,"Direct general expenditure from enviroment and housing, natural resources, capital outlay",2015,52059,11.29
0400000US26,26,Michigan,3,Local,22172,"Direct general expenditure from enviroment and housing, parks and recreation, total",2015,893042,1.58
0400000US26,26,Michigan,3,Local,221721,"Direct general expenditure from enviroment and housing, parks and recreation, capital outlay",2015,316474,2.24
0400000US26,26,Michigan,3,Local,22173,"Direct general expenditure from enviroment and housing, housing and community development",2015,539605,2.75
0400000US26,26,Michigan,3,Local,22174,"Direct general expenditure from enviroment and housing, sewerage, total",2015,2237787,3.07
0400000US26,26,Michigan,3,Local,221741,"Direct general expenditure from enviroment and housing, sewerage, capital outlay",2015,542098,6.86
0400000US26,26,Michigan,3,Local,22175,"Direct general expenditure from enviroment and housing, solid waste management, total",2015,499931,3.9
0400000US26,26,Michigan,3,Local,221751,"Direct general expenditure from enviroment and housing, solid waste management, capital outlay",2015,17534,12.14
0400000US26,26,Michigan,3,Local,2218,"Direct general expenditure from government administration, total",2015,X,X
0400000US26,26,Michigan,3,Local,22181,"Direct general expenditure from government administration, financial administration",2015,574525,1.66
0400000US26,26,Michigan,3,Local,22182,"Direct general expenditure from government administration, judicial and legal",2015,965685,3.98
0400000US26,26,Michigan,3,Local,22183,"Direct general expenditure from government administration, general public buildings",2015,223835,3.96
0400000US26,26,Michigan,3,Local,22189,"Direct general expenditure from government administration, other governmental administration",2015,526667,2.3
0400000US26,26,Michigan,3,Local,2219,Interest on general debt,2015,1511059,1.44
0400000US26,26,Michigan,3,Local,0221A,Direct general expenditure from interest on general debt,2015,X,X
0400000US26,26,Michigan,3,Local,0221A1,Miscellaneous commercial activities,2015,101029,1.88
0400000US26,26,Michigan,3,Local,0221A9,Other and unallocable,2015,2834728,2.97
0400000US26,26,Michigan,3,Local,222,"Utility expenditure, total",2015,3369379,1.16
0400000US26,26,Michigan,3,Local,2221,"Utility expenditure, capital outlay",2015,646853,2.72
0400000US26,26,Michigan,3,Local,2222,"Utility expenditure, water supply",2015,1583269,2.01
0400000US26,26,Michigan,3,Local,2223,"Utility expenditure, electric supply",2015,1175576,1.56
0400000US26,26,Michigan,3,Local,2224,"Utility expenditure, gas supply",2015,N,N
0400000US26,26,Michigan,3,Local,2225,"Utility expenditure, transit",2015,610534,2.14
0400000US26,26,Michigan,3,Local,223,Liquor store expenditure,2015,N,N
0400000US26,26,Michigan,3,Local,224,"Insurance trust expenditure, total",2015,1849047,20.72
0400000US26,26,Michigan,3,Local,2241,"Insurance trust expenditure, unemployment compensation",2015,N,N
0400000US26,26,Michigan,3,Local,2242,"Insurance trust expenditure, employee retirement",2015,1849047,20.72
0400000US26,26,Michigan,3,Local,2243,"Insurance trust expenditure, workers' compensation",2015,N,N
0400000US26,26,Michigan,3,Local,2249,"Insurance trust expenditure, other insurance trust",2015,N,N
0400000US26,26,Michigan,3,Local,3,"Debt outstanding, total",2015,43216906,1.32
0400000US26,26,Michigan,3,Local,31,"Debt outstanding, short-term",2015,1093223,0.36
0400000US26,26,Michigan,3,Local,32,"Debt outstanding, long-term, total",2015,42123683,1.35
0400000US26,26,Michigan,3,Local,321,"Debt outstanding, long-term, public debt for private purposes",2015,2676042,10.78
0400000US26,26,Michigan,3,Local,33,Long-term debt issued,2015,8177168,1.2
0400000US26,26,Michigan,3,Local,34,Long-term debt retired,2015,9009905,0.98
0400000US26,26,Michigan,3,Local,4,Cash and security holdings,2015,48148110,2.44
0400000US26,26,Michigan,3,Local,41,"Cash and security holdings, insurance trust funds, total",2015,19525721,5.05
0400000US26,26,Michigan,3,Local,411,"Cash and security holdings, insurance trust funds, unemployment compensation",2015,N,N
0400000US26,26,Michigan,3,Local,412,"Cash and security holdings, insurance trust funds, employee retirement",2015,19525721,5.05
0400000US26,26,Michigan,3,Local,413,"Cash and security holdings, insurance trust funds, workers'compensation",2015,N,N
0400000US26,26,Michigan,3,Local,419,"Cash and security holdings, insurance trust funds, miscellaneous",2015,N,N
0400000US26,26,Michigan,3,Local,42,"Cash and security holdings excluding insurance trust funds, total",2015,28622389,2.24
0400000US26,26,Michigan,3,Local,421,"Cash and security holdings excluding insurance trust funds, offsets to debt",2015,3451946,9.94
0400000US26,26,Michigan,3,Local,422,"Cash and security holdings excluding insurance trust funds, bond funds",2015,4978571,0.8
0400000US26,26,Michigan,3,Local,429,"Cash and security holdings excluding insurance trust funds, other",2015,20191872,2.68
0400000US27,27,Minnesota,1,State and Local ,1,Total Revenue,2015,66206652,0.44
0400000US27,27,Minnesota,1,State and Local ,11,"General revenue, total",2015,56603772,0.51
0400000US27,27,Minnesota,1,State and Local ,111,"General revenue, intergovernmental, total",2015,11889051,0.33
0400000US27,27,Minnesota,1,State and Local ,1112,"General revenue, intergovernmental from federal government",2015,11889051,0.33
0400000US27,27,Minnesota,1,State and Local ,1113,"General revenue, intergovernmental from state governments",2015,N,N
0400000US27,27,Minnesota,1,State and Local ,1114,"General revenue, intergovernmental from local governments",2015,N,N
0400000US27,27,Minnesota,1,State and Local ,112,General revenue from own sources,2015,44714721,0.64
0400000US27,27,Minnesota,1,State and Local ,1121,"General revenue from taxes, total",2015,32640248,0.74
